evidence_id,source_type,source_name,source_group,title,publisher,publish_date,retrieved_at,ingested_at,as_of_date,entity_type,entity_id,segment_id,company_id,stock_code,source_url,raw_file_path,raw_archive_policy,file_hash,content_hash,api_params_hash,processed_text_path,processed_table_path,page_map_path,page_count,language,file_format,ingest_mode,reliability_rank,material_claim_allowed,allowed_claim_types,license_note,stale_after,status,parse_status,candidate_status,review_status,previous_evidence_id,superseded_by,notes
ev_structured_financial_data_300602_20260713_d99539,structured_financial_data,tushare,structured_database,tushare cashflow snapshot for 300602,tushare,2026-07-13,2026-07-12T18:08:55Z,2026-07-12T18:08:55Z,2026-07-13,company,cn_300602_frd,,cn_300602_frd,300602,,data/raw/market_data/tushare_cashflow_300602_2026-07-13_d995390e.json,snapshot_archived,2af712f53834e52b5a915a698021e738696311631b0c701c3b7fc82c4870e044,2af712f53834e52b5a915a698021e738696311631b0c701c3b7fc82c4870e044,d995390e9ac2e4d6cdddc4f99ab8ff1fc9f4673f73b1c2673ce6f03102a6ec57,,data/processed/normalized/tushare_cashflow_300602_2026-07-13_d995390e.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_financial_data_300602_20260713_6bc035,structured_financial_data,tushare,structured_database,tushare fina_indicator snapshot for 300602,tushare,2026-07-13,2026-07-12T18:08:57Z,2026-07-12T18:08:57Z,2026-07-13,company,cn_300602_frd,,cn_300602_frd,300602,,data/raw/market_data/tushare_fina_indicator_300602_2026-07-13_6bc035b2.json,snapshot_archived,5dbee688e64524c34fa098414862dc558f02c5db433415fe2be1c357106890b2,5dbee688e64524c34fa098414862dc558f02c5db433415fe2be1c357106890b2,6bc035b2f1f167d77352fc34cd83263761823eec06c95fb80ba458da409861df,,data/processed/normalized/tushare_fina_indicator_300602_2026-07-13_6bc035b2.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_financial_data_300602_20260713_f5fdee,structured_financial_data,tushare,structured_database,tushare fina_mainbz snapshot for 300602,tushare,2026-07-13,2026-07-12T18:08:59Z,2026-07-12T18:08:59Z,2026-07-13,company,cn_300602_frd,,cn_300602_frd,300602,,data/raw/market_data/tushare_fina_mainbz_300602_2026-07-13_f5fdeea8.json,snapshot_archived,cf95a74497059713368e15d2b006fdf6ee9c278573c2ae7ed565343cb575a4bf,cf95a74497059713368e15d2b006fdf6ee9c278573c2ae7ed565343cb575a4bf,f5fdeea8807b4597b45e6409bc85cb58a6e5cd08c179721dd756eb34ccef0a1c,,data/processed/normalized/tushare_fina_mainbz_300602_2026-07-13_f5fdeea8.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_300499_20260713_57cd0b,structured_market_data,tushare,structured_database,tushare daily_basic snapshot for 300499,tushare,2026-07-13,2026-07-12T18:09:17Z,2026-07-12T18:09:17Z,2026-07-13,company,cn_300499_gaolan,,cn_300499_gaolan,300499,,data/raw/market_data/tushare_daily_basic_300499_2026-07-13_57cd0b28.json,snapshot_archived,867727ac9cf72d3ba0f7536abb382059c5ff717cedcb67b1fa03bfb1af02124e,867727ac9cf72d3ba0f7536abb382059c5ff717cedcb67b1fa03bfb1af02124e,57cd0b28e15a1b368aaa19af50816d65fdec54b7116257399e5e8b9761a9e7e8,,data/processed/normalized/tushare_daily_basic_300499_2026-07-13_57cd0b28.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_300499_20260713_be8326,structured_market_data,tushare,structured_database,tushare daily snapshot for 300499,tushare,2026-07-13,2026-07-12T18:09:20Z,2026-07-12T18:09:20Z,2026-07-13,company,cn_300499_gaolan,,cn_300499_gaolan,300499,,data/raw/market_data/tushare_daily_300499_2026-07-13_be8326d0.json,snapshot_archived,f8f4bd1e446f751355832d21724d02012e98bbdc24534ba62d12024c4ed430ed,f8f4bd1e446f751355832d21724d02012e98bbdc24534ba62d12024c4ed430ed,be8326d0a7869230286c51fc1714c6a50045f45f6a7d1b3ffb28fb53af131872,,data/processed/normalized/tushare_daily_300499_2026-07-13_be8326d0.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_300731_20260713_f4f0c0,structured_market_data,tushare,structured_database,tushare daily_basic snapshot for 300731,tushare,2026-07-13,2026-07-12T18:09:22Z,2026-07-12T18:09:22Z,2026-07-13,company,cn_300731_cotran,,cn_300731_cotran,300731,,data/raw/market_data/tushare_daily_basic_300731_2026-07-13_f4f0c072.json,snapshot_archived,268a8f7412d6753743a36c8bbc7546324e1b07bff89148df396af80da7929a94,268a8f7412d6753743a36c8bbc7546324e1b07bff89148df396af80da7929a94,f4f0c072dee6aa3efac1d11318801ac5a6e3e10084c4d3ab3eeb8a162aa9cc6e,,data/processed/normalized/tushare_daily_basic_300731_2026-07-13_f4f0c072.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_300731_20260713_3e4df7,structured_market_data,tushare,structured_database,tushare daily snapshot for 300731,tushare,2026-07-13,2026-07-12T18:09:24Z,2026-07-12T18:09:24Z,2026-07-13,company,cn_300731_cotran,,cn_300731_cotran,300731,,data/raw/market_data/tushare_daily_300731_2026-07-13_3e4df722.json,snapshot_archived,689e97c6c898bec66c6291891d618d74d3df0faf4dca25497b7b4a79e9d1b8ac,689e97c6c898bec66c6291891d618d74d3df0faf4dca25497b7b4a79e9d1b8ac,3e4df7224834c91f60c5f1944c8fe5a3a8c9847644f18595e1e8b474bacd8d71,,data/processed/normalized/tushare_daily_300731_2026-07-13_3e4df722.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_301018_20260713_cc0ee3,structured_market_data,tushare,structured_database,tushare daily_basic snapshot for 301018,tushare,2026-07-13,2026-07-12T18:09:26Z,2026-07-12T18:09:26Z,2026-07-13,company,cn_301018_shenling,,cn_301018_shenling,301018,,data/raw/market_data/tushare_daily_basic_301018_2026-07-13_cc0ee3a4.json,snapshot_archived,8e6d23084e1cce69883ff798731717b427f988c89b5f0301eac8135b11cf4573,8e6d23084e1cce69883ff798731717b427f988c89b5f0301eac8135b11cf4573,cc0ee3a401d8eeb17d5d0d61ab79c9453c1fb26e6001a226d360e398d43d622a,,data/processed/normalized/tushare_daily_basic_301018_2026-07-13_cc0ee3a4.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_301018_20260713_1efce0,structured_market_data,tushare,structured_database,tushare daily snapshot for 301018,tushare,2026-07-13,2026-07-12T18:09:28Z,2026-07-12T18:09:28Z,2026-07-13,company,cn_301018_shenling,,cn_301018_shenling,301018,,data/raw/market_data/tushare_daily_301018_2026-07-13_1efce0c7.json,snapshot_archived,4bc489b1199883456c4fd75dc039d268e62426ab3f5fe112bbf8e9ffc513c713,4bc489b1199883456c4fd75dc039d268e62426ab3f5fe112bbf8e9ffc513c713,1efce0c7ae0fa464389c15b291364e0da6772d49884fb103f483048e0287db42,,data/processed/normalized/tushare_daily_301018_2026-07-13_1efce0c7.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_300602_20260713_e6104c,structured_market_data,tushare,structured_database,tushare daily_basic snapshot for 300602,tushare,2026-07-13,2026-07-12T18:09:30Z,2026-07-12T18:09:30Z,2026-07-13,company,cn_300602_frd,,cn_300602_frd,300602,,data/raw/market_data/tushare_daily_basic_300602_2026-07-13_e6104cc8.json,snapshot_archived,a13ae32acb92061eeec6be202d26356b4faf2f137f1f118ea72abfbfa9f0785d,a13ae32acb92061eeec6be202d26356b4faf2f137f1f118ea72abfbfa9f0785d,e6104cc8e55dc01bb68b4c4815a41fbb9347918b5c3f82d362ad84b0bc45a7f3,,data/processed/normalized/tushare_daily_basic_300602_2026-07-13_e6104cc8.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_market_data_300602_20260713_98a652,structured_market_data,tushare,structured_database,tushare daily snapshot for 300602,tushare,2026-07-13,2026-07-12T18:09:32Z,2026-07-12T18:09:32Z,2026-07-13,company,cn_300602_frd,,cn_300602_frd,300602,,data/raw/market_data/tushare_daily_300602_2026-07-13_98a65292.json,snapshot_archived,fb3ba16165f39e89a5e84a10b994590f31a0416c1cf4e30609df597d77485e30,fb3ba16165f39e89a5e84a10b994590f31a0416c1cf4e30609df597d77485e30,98a65292b49a134e9f26018c610c191ce74681037bfb677135681601d1353a08,,data/processed/normalized/tushare_daily_300602_2026-07-13_98a65292.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_structured_financial_data_002837_20260713_a177f1,structured_financial_data,tushare,structured_database,tushare disclosure_date snapshot for 002837,tushare,2026-07-13,2026-07-12T18:12:38Z,2026-07-12T18:12:38Z,2026-07-13,company,cn_002837_invic,,cn_002837_invic,002837,,data/raw/market_data/tushare_disclosure_date_002837_2026-07-13_a177f1cf.json,snapshot_archived,8385b05ec3e440e3be5a7b12c28b0a69d6e3fdda15413fc1cdaad5016de67dfb,8385b05ec3e440e3be5a7b12c28b0a69d6e3fdda15413fc1cdaad5016de67dfb,a177f1cf74eb1f3d762ca385b9e985abb6089c45d9d8de4098f6b558c1cf65c4,,data/processed/normalized/tushare_disclosure_date_002837_2026-07-13_a177f1cf.csv,,,zh-CN,json,structured_api_pull,B,metric_only,metric_statement,Tushare terms; token stored in environment only,90d,active,parsed,not_generated,draft,,,raw_status=created; structured snapshot is metric-only.
ev_third_party_research_002837_20260713_20f610,third_party_research,eastmoney_push2,market_signal_adapter,Eastmoney brokerage research metadata snapshot for 002837,Eastmoney,2026-07-13,2026-07-12T18:16:50Z,2026-07-12T18:16:50Z,2026-07-13,company,cn_002837_invic,,cn_002837_invic,002837,https://reportapi.eastmoney.com/report/list?pageNo=1&pageSize=100&code=002837&industryCode=%2A&industry=%2A&rating=%2A&ratingChange=%2A&beginTime=2025-01-01&endTime=2026-07-13&fields=&qType=0,data/raw/market_data/eastmoney_report_metadata_002837_2026-07-13_20f6105e.json,snapshot_archived,6f69a9aaf9feb53c46fd3a72cdaa2d48474d3b568f0ba7ab8d7b9b7a8a6c0b5e,20f6105e708d37c23d4686b75469ed1cbf6ddc5561b1d7fcdeed677b13ceb70e,cfdac953dd66149af3cfff528ebd2d1387a84d39c344bd8978b7f661917bfcd5,,data/processed/normalized/eastmoney_report_metadata_002837_2026-07-13_20f6105e.csv,,,zh-CN,json,structured_api_pull,C,false,analyst_view;estimate,Eastmoney public report metadata; terms apply; metadata and estimate context only,30d,active,parsed,generated,draft,,,raw_status=created; proxy_route=inherit; report titles and per-broker estimates are analyst context only and do not authorize rating or trading advice.
ev_official_disclosure_002837_20250423_e78396,official_disclosure,cninfo,official_disclosure,深圳市英维克科技股份有限公司投资者关系活动记录表（编号：2025-001）,深圳市英维克科技股份有限公司,2025-04-23,2026-07-12T18:18:58Z,2026-07-12T18:18:58Z,2025-04-23,company,cn_002837_invic,,cn_002837_invic,002837,https://static.cninfo.com.cn/finalpage/2025-04-23/1223239500.PDF,data/raw/announcements/cninfo_investor_relations_record_002837_2025-04-23.pdf,full_file_archived,e783963f9d30a66820522f71fa9c3a4d771954f2c787add72ee977cd860adb0f,e783963f9d30a66820522f71fa9c3a4d771954f2c787add72ee977cd860adb0f,,data/processed/text/ev_official_disclosure_002837_20250423_e78396.md,data/processed/tables/ev_official_disclosure_002837_20250423_e78396_tables.json,data/processed/page_maps/ev_official_disclosure_002837_20250423_e78396_page_map.yaml,6,zh-CN,pdf,official_disclosure_search,A,true,"fact,management_comment,estimate,inference_after_review",CNINFO official disclosure; archived for evidence review,365d,active,parsed,not_generated,reviewed,,,Bundle 8B quality review: selected management_comment locators verified; no automatic claim or metric promotion.
ev_official_disclosure_002837_20250521_1b4421,official_disclosure,cninfo,official_disclosure,深圳市英维克科技股份有限公司投资者关系活动记录表（编号：2025-003）,深圳市英维克科技股份有限公司,2025-05-21,2026-07-12T18:19:00Z,2026-07-12T18:19:00Z,2025-05-21,company,cn_002837_invic,,cn_002837_invic,002837,https://static.cninfo.com.cn/finalpage/2025-05-21/1223626854.PDF,data/raw/announcements/cninfo_investor_relations_record_002837_2025-05-21.pdf,full_file_archived,1b4421ed2a1aff35624170876cc0d42ea613befb23585201c6f5b502b0db3ad8,1b4421ed2a1aff35624170876cc0d42ea613befb23585201c6f5b502b0db3ad8,,data/processed/text/ev_official_disclosure_002837_20250521_1b4421.md,data/processed/tables/ev_official_disclosure_002837_20250521_1b4421_tables.json,data/processed/page_maps/ev_official_disclosure_002837_20250521_1b4421_page_map.yaml,3,zh-CN,pdf,official_disclosure_search,A,true,"fact,management_comment,estimate,inference_after_review",CNINFO official disclosure; archived for evidence review,365d,active,parsed,not_generated,reviewed,,,Bundle 8B quality review: selected management_comment locators verified; no automatic claim or metric promotion.
