metric_id,entity_type,entity_id,metric_name,period,value,unit,source_evidence_id,calculation_method,is_estimate,confidence,created_at,status,review_status,notes
metric_cn_002837_invic_total_liab_20241231_582d80,company,cn_002837_invic,total_liab,20241231,3101096520.71,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20241231_total_liab_ba2b81f7
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20241231_850f54,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20241231,2915892117.15,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20241231_total_hldr_eqy_exc_min_int_3129b97e
metric_cn_002837_invic_inventories_20241231_c47ce0,company,cn_002837_invic,inventories,20241231,884357243.24,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20241231_inventories_46a55eff
metric_cn_002837_invic_accounts_receiv_20241231_2e643f,company,cn_002837_invic,accounts_receiv,20241231,2428405953.58,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20241231_accounts_receiv_5fee4676
metric_cn_002837_invic_total_assets_20240930_829422,company,cn_002837_invic,total_assets,20240930,5587126916.69,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240930_total_assets_ece30058
metric_cn_002837_invic_total_liab_20240930_5ef221,company,cn_002837_invic,total_liab,20240930,2802599451.46,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240930_total_liab_25d7d7ee
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20240930_24e9fd,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20240930,2789458629.46,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240930_total_hldr_eqy_exc_min_int_dd649796
metric_cn_002837_invic_inventories_20240930_642b2d,company,cn_002837_invic,inventories,20240930,896096768.27,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240930_inventories_ddabedba
metric_cn_002837_invic_accounts_receiv_20240930_ca710e,company,cn_002837_invic,accounts_receiv,20240930,1822594659.52,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240930_accounts_receiv_03805fd0
metric_cn_002837_invic_total_assets_20240630_c35409,company,cn_002837_invic,total_assets,20240630,4893018023.11,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240630_total_assets_dbd8812f
metric_cn_002837_invic_total_liab_20240630_9c3b23,company,cn_002837_invic,total_liab,20240630,2310396251.77,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240630_total_liab_107cc6ee
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20240630_c9cf62,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20240630,2586843565.84,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240630_total_hldr_eqy_exc_min_int_0e19ef26
metric_cn_002837_invic_inventories_20240630_86f209,company,cn_002837_invic,inventories,20240630,692503008.78,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240630_inventories_e9dccb72
metric_cn_002837_invic_accounts_receiv_20240630_d2713f,company,cn_002837_invic,accounts_receiv,20240630,1687460759.69,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240630_accounts_receiv_e816902c
metric_cn_002837_invic_total_assets_20240331_bfdec7,company,cn_002837_invic,total_assets,20240331,4839965583.79,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_total_assets_02ea1278
metric_cn_002837_invic_total_liab_20240331_7f1070,company,cn_002837_invic,total_liab,20240331,2279377122.33,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_total_liab_68e3446b
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20240331_d320b6,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20240331,2565023783.11,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_total_hldr_eqy_exc_min_int_5a77ca76
metric_cn_002837_invic_inventories_20240331_472439,company,cn_002837_invic,inventories,20240331,635049102.4,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_inventories_80572d7f
metric_cn_002837_invic_accounts_receiv_20240331_3fe424,company,cn_002837_invic,accounts_receiv,20240331,1465750965.84,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_accounts_receiv_894cc84b
metric_cn_002837_invic_total_assets_20240331_982585,company,cn_002837_invic,total_assets,20240331,4839965583.79,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_total_assets_7bc1760e
metric_cn_002837_invic_total_liab_20240331_8e0bac,company,cn_002837_invic,total_liab,20240331,2279377122.33,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_total_liab_ee02bf56
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20240331_855a63,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20240331,2565023783.11,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_total_hldr_eqy_exc_min_int_655d7933
metric_cn_002837_invic_inventories_20240331_d52607,company,cn_002837_invic,inventories,20240331,635049102.4,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_inventories_cf278d0b
metric_cn_002837_invic_accounts_receiv_20240331_92bf1f,company,cn_002837_invic,accounts_receiv,20240331,1465750965.84,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20240331_accounts_receiv_7c03928a
metric_cn_002837_invic_total_assets_20231231_db7ff8,company,cn_002837_invic,total_assets,20231231,5091055172.06,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_total_assets_3594d834
metric_cn_002837_invic_total_liab_20231231_524bfc,company,cn_002837_invic,total_liab,20231231,2609121157.31,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_total_liab_be46d4cb
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20231231_4e2f99,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20231231,2486071338.29,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_total_hldr_eqy_exc_min_int_a954bd34
metric_cn_002837_invic_inventories_20231231_ff6dac,company,cn_002837_invic,inventories,20231231,672726419.24,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_inventories_b6df7d9f
metric_cn_002837_invic_accounts_receiv_20231231_866c31,company,cn_002837_invic,accounts_receiv,20231231,1730923290.8,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_accounts_receiv_0dc02662
metric_cn_002837_invic_total_assets_20231231_bbe7ab,company,cn_002837_invic,total_assets,20231231,5091055172.06,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_total_assets_d26c8776
metric_cn_002837_invic_total_liab_20231231_fb11bd,company,cn_002837_invic,total_liab,20231231,2609121157.31,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_total_liab_a6861b0f
metric_cn_002837_invic_total_hldr_eqy_exc_min_int_20231231_64712e,company,cn_002837_invic,total_hldr_eqy_exc_min_int,20231231,2486071338.29,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_total_hldr_eqy_exc_min_int_34aafda0
metric_cn_002837_invic_inventories_20231231_5f29e1,company,cn_002837_invic,inventories,20231231,672726419.24,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_inventories_47c99c34
metric_cn_002837_invic_accounts_receiv_20231231_28acc1,company,cn_002837_invic,accounts_receiv,20231231,1730923290.8,CNY,ev_structured_financial_data_002837_20260701_bad80e,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:19Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.; promoted_from=metric_balancesheet_002837_20231231_accounts_receiv_5c3f5dc4
metric_cn_002837_invic_c_fr_sale_sg_20260331_d15c51,company,cn_002837_invic,c_fr_sale_sg,20260331,1158888557.08,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20260331_c_fr_sale_sg_21648504
metric_cn_002837_invic_c_inf_fr_operate_a_20260331_860f82,company,cn_002837_invic,c_inf_fr_operate_a,20260331,1184418626.04,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20260331_c_inf_fr_operate_a_718df89f
metric_cn_002837_invic_n_cashflow_act_20260331_c16d8a,company,cn_002837_invic,n_cashflow_act,20260331,-386363968.71,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20260331_n_cashflow_act_a8edf877
metric_cn_002837_invic_net_profit_20251231_c253e4,company,cn_002837_invic,net_profit,20251231,542679980.86,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20251231_net_profit_3f492495
metric_cn_002837_invic_c_fr_sale_sg_20251231_35fcc3,company,cn_002837_invic,c_fr_sale_sg,20251231,5089358063.61,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20251231_c_fr_sale_sg_43ef3c26
metric_cn_002837_invic_c_inf_fr_operate_a_20251231_6dc57a,company,cn_002837_invic,c_inf_fr_operate_a,20251231,5234861200.37,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20251231_c_inf_fr_operate_a_a3456c2e
metric_cn_002837_invic_n_cashflow_act_20251231_890163,company,cn_002837_invic,n_cashflow_act,20251231,157273222.36,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20251231_n_cashflow_act_41540f22
metric_cn_002837_invic_c_fr_sale_sg_20250930_0d9a3f,company,cn_002837_invic,c_fr_sale_sg,20250930,3493079983.51,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250930_c_fr_sale_sg_d3f6e2af
metric_cn_002837_invic_c_inf_fr_operate_a_20250930_ac6d43,company,cn_002837_invic,c_inf_fr_operate_a,20250930,3567988117.52,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250930_c_inf_fr_operate_a_853ff9e6
metric_cn_002837_invic_n_cashflow_act_20250930_00ad73,company,cn_002837_invic,n_cashflow_act,20250930,-319034472.29,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250930_n_cashflow_act_740fe14a
metric_cn_002837_invic_net_profit_20250630_2b44e8,company,cn_002837_invic,net_profit,20250630,225891956.62,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250630_net_profit_d96c0add
metric_cn_002837_invic_c_fr_sale_sg_20250630_913990,company,cn_002837_invic,c_fr_sale_sg,20250630,2287775559.78,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250630_c_fr_sale_sg_6d6adbde
metric_cn_002837_invic_c_inf_fr_operate_a_20250630_45a749,company,cn_002837_invic,c_inf_fr_operate_a,20250630,2338080753.43,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250630_c_inf_fr_operate_a_4ef23b46
metric_cn_002837_invic_n_cashflow_act_20250630_5324d9,company,cn_002837_invic,n_cashflow_act,20250630,-233913848.18,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250630_n_cashflow_act_bb088e43
metric_cn_002837_invic_c_fr_sale_sg_20250331_6a364d,company,cn_002837_invic,c_fr_sale_sg,20250331,1121116712.09,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250331_c_fr_sale_sg_32a3874b
metric_cn_002837_invic_c_inf_fr_operate_a_20250331_c9961e,company,cn_002837_invic,c_inf_fr_operate_a,20250331,1147777802.64,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250331_c_inf_fr_operate_a_a73dd8a7
metric_cn_002837_invic_n_cashflow_act_20250331_3545db,company,cn_002837_invic,n_cashflow_act,20250331,-170771733.08,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250331_n_cashflow_act_f2081d6b
metric_cn_002837_invic_c_fr_sale_sg_20250331_db53e9,company,cn_002837_invic,c_fr_sale_sg,20250331,1121116712.09,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250331_c_fr_sale_sg_e6a7b4b1
metric_cn_002837_invic_c_inf_fr_operate_a_20250331_859336,company,cn_002837_invic,c_inf_fr_operate_a,20250331,1147777802.64,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250331_c_inf_fr_operate_a_eee2eb43
metric_cn_002837_invic_n_cashflow_act_20250331_3bb856,company,cn_002837_invic,n_cashflow_act,20250331,-170771733.08,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20250331_n_cashflow_act_75849766
metric_cn_002837_invic_net_profit_20241231_a92926,company,cn_002837_invic,net_profit,20241231,454120286.8,CNY,ev_structured_financial_data_002837_20260701_418339,raw_adapter_snapshot_no_recalculation,false,medium,2026-07-02T16:41:20Z,active,reviewed_r3_candidate,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.; promoted_from=metric_cashflow_002837_20241231_net_profit_d255c2e2
