metric_candidate_id,source_evidence_id,source_name,source_type,entity_type,entity_id,segment_id,company_id,stock_code,metric_name,metric_category,period,period_type,value,unit,currency,original_value_text,original_unit_text,table_id,page_no_or_section,calculation_method,is_estimate,is_reported,confidence,review_status,promote_to_metric_id,created_at,notes
metric_company_cn_002837_invic_close_20260707_b12b7fc3,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,close,daily_basic,20260707,unknown,71.29,CNY_per_share,CNY,71.29,CNY_per_share,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_close_20260708_eb76e169,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,close,daily_basic,20260708,unknown,72.12,CNY_per_share,CNY,72.12,CNY_per_share,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_close_20260709_10d1e4a6,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,close,daily_basic,20260709,unknown,75.87,CNY_per_share,CNY,75.87,CNY_per_share,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_close_20260710_8b4e6cdd,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,close,daily_basic,20260710,unknown,73.54,CNY_per_share,CNY,73.54,CNY_per_share,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260701_63f18b62,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260701,unknown,27.5096,multiple,,27.5096,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260702_fea48b78,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260702,unknown,26.2837,multiple,,26.2837,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260703_8861524c,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260703,unknown,26.2948,multiple,,26.2948,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260706_923f7f88,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260706,unknown,27.2629,multiple,,27.2629,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260707_288c0623,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260707,unknown,26.2433,multiple,,26.2433,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260708_70e125a0,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260708,unknown,26.5488,multiple,,26.5488,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260709_4079846e,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260709,unknown,27.9292,multiple,,27.9292,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pb_20260710_e0bb0510,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pb,daily_basic,20260710,unknown,27.0715,multiple,,27.0715,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260701_0448454c,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260701,unknown,197.347,multiple,,197.347,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260702_1ddbf51e,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260702,unknown,188.5531,multiple,,188.5531,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260703_8646b5e6,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260703,unknown,188.6324,multiple,,188.6324,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260706_0ef082f4,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260706,unknown,195.5777,multiple,,195.5777,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260707_b54d6e15,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260707,unknown,188.2627,multiple,,188.2627,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260708_f878ec59,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260708,unknown,190.4545,multiple,,190.4545,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260709_57c4e699,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260709,unknown,200.3575,multiple,,200.3575,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_pe_ttm_20260710_f133fc07,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,pe_ttm,daily_basic,20260710,unknown,194.2045,multiple,,194.2045,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260701_514d4282,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260701,unknown,15.0911,multiple,,15.0911,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260702_a3ef6f82,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260702,unknown,14.4186,multiple,,14.4186,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260703_18d02648,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260703,unknown,14.4247,multiple,,14.4247,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260706_975aeba4,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260706,unknown,14.9558,multiple,,14.9558,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260707_c0cae944,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260707,unknown,14.3964,multiple,,14.3964,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260708_9e9ac675,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260708,unknown,14.564,multiple,,14.564,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260709_63ed995b,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260709,unknown,15.3213,multiple,,15.3213,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_ps_ttm_20260710_eb40d051,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,ps_ttm,daily_basic,20260710,unknown,14.8507,multiple,,14.8507,multiple,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260701_4c78df52,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260701,unknown,9523214.5608,10k_CNY,CNY,9523214.5608,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260702_f86da8cc,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260702,unknown,9098856.144,10k_CNY,CNY,9098856.144,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260703_4eb1e0f1,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260703,unknown,9102679.1928,10k_CNY,CNY,9102679.1928,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260706_b37cb5a4,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260706,unknown,9437833.1376,10k_CNY,CNY,9437833.1376,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260707_d533f3ef,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260707,unknown,9084838.2984,10k_CNY,CNY,9084838.2984,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260708_14f2e9e3,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260708,unknown,9190609.3152,10k_CNY,CNY,9190609.3152,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260709_2c4ccfc8,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260709,unknown,9668490.4152,10k_CNY,CNY,9668490.4152,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_total_mv_20260710_94c6ec36,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,total_mv,daily_basic,20260710,unknown,9371566.9584,10k_CNY,CNY,9371566.9584,10k_CNY,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260701_5357128a,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260701,unknown,5.6017,percent,,5.6017,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260702_15045f37,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260702,unknown,4.6422,percent,,4.6422,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260703_36a9a880,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260703,unknown,3.8289,percent,,3.8289,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260706_058cda08,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260706,unknown,5.7668,percent,,5.7668,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260707_8fe22e4f,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260707,unknown,4.4681,percent,,4.4681,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260708_9ca4fe9e,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260708,unknown,4.8138,percent,,4.8138,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260709_84542ac8,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260709,unknown,6.5905,percent,,6.5905,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
metric_company_cn_002837_invic_turnover_rate_20260710_ba2d5de2,ev_structured_market_data_002837_20260713_f8cc52,tushare,structured_market_data,company,cn_002837_invic,,cn_002837_invic,002837,turnover_rate,daily_basic,20260710,unknown,6.3693,percent,,6.3693,percent,tushare_daily_basic,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-12T17:38:34Z,Metric-only candidate generated from structured snapshot; api_params_hash=f8cc52edc51ab6c550e7caa0c1324d1d181c39a050f86f277f62102dfc1d72b6; not business exposure evidence. unit normalized from source field semantics without value rescaling.
