metric_candidate_id,source_evidence_id,source_name,source_type,entity_type,entity_id,segment_id,company_id,stock_code,metric_name,metric_category,period,period_type,value,unit,currency,original_value_text,original_unit_text,table_id,page_no_or_section,calculation_method,is_estimate,is_reported,confidence,review_status,promote_to_metric_id,created_at,notes
metric_balancesheet_002837_20250630_total_liab_ec6f7394,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20250630,unknown,3858097838.96,CNY,,3858097838.96,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250630_total_hldr_eqy_exc_min_int_3afb1b4a,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20250630,unknown,3010943510.24,CNY,,3010943510.24,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250630_inventories_1aa65f12,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20250630,unknown,1239104847.35,CNY,,1239104847.35,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250630_accounts_receiv_03021e95,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20250630,unknown,2628324101.99,CNY,,2628324101.99,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_total_assets_daf11182,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20250331,unknown,6215027754.98,CNY,,6215027754.98,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_total_liab_839ee984,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20250331,unknown,3239211636.75,CNY,,3239211636.75,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_total_hldr_eqy_exc_min_int_9c9298fb,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20250331,unknown,2972019386.23,CNY,,2972019386.23,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_inventories_8585c855,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20250331,unknown,1135020807.94,CNY,,1135020807.94,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_accounts_receiv_72ad3f69,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20250331,unknown,2251518996.71,CNY,,2251518996.71,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_total_assets_44a8de0e,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20250331,unknown,6215027754.98,CNY,,6215027754.98,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_total_liab_ce0954e2,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20250331,unknown,3239211636.75,CNY,,3239211636.75,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_total_hldr_eqy_exc_min_int_3ee6d703,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20250331,unknown,2972019386.23,CNY,,2972019386.23,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_inventories_f76af1f2,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20250331,unknown,1135020807.94,CNY,,1135020807.94,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20250331_accounts_receiv_a2555ac4,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20250331,unknown,2251518996.71,CNY,,2251518996.71,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20241231_total_assets_c8edc297,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20241231,unknown,6014413898.7,CNY,,6014413898.7,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20241231_total_liab_ba2b81f7,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20241231,unknown,3101096520.71,CNY,,3101096520.71,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20241231_total_hldr_eqy_exc_min_int_3129b97e,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20241231,unknown,2915892117.15,CNY,,2915892117.15,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20241231_inventories_46a55eff,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20241231,unknown,884357243.24,CNY,,884357243.24,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20241231_accounts_receiv_5fee4676,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20241231,unknown,2428405953.58,CNY,,2428405953.58,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240930_total_assets_ece30058,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20240930,unknown,5587126916.69,CNY,,5587126916.69,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240930_total_liab_25d7d7ee,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20240930,unknown,2802599451.46,CNY,,2802599451.46,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240930_total_hldr_eqy_exc_min_int_dd649796,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20240930,unknown,2789458629.46,CNY,,2789458629.46,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240930_inventories_ddabedba,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20240930,unknown,896096768.27,CNY,,896096768.27,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240930_accounts_receiv_03805fd0,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20240930,unknown,1822594659.52,CNY,,1822594659.52,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240630_total_assets_dbd8812f,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20240630,unknown,4893018023.11,CNY,,4893018023.11,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240630_total_liab_107cc6ee,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20240630,unknown,2310396251.77,CNY,,2310396251.77,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240630_total_hldr_eqy_exc_min_int_0e19ef26,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20240630,unknown,2586843565.84,CNY,,2586843565.84,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240630_inventories_e9dccb72,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20240630,unknown,692503008.78,CNY,,692503008.78,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240630_accounts_receiv_e816902c,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20240630,unknown,1687460759.69,CNY,,1687460759.69,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_total_assets_02ea1278,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20240331,unknown,4839965583.79,CNY,,4839965583.79,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_total_liab_68e3446b,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20240331,unknown,2279377122.33,CNY,,2279377122.33,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_total_hldr_eqy_exc_min_int_5a77ca76,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20240331,unknown,2565023783.11,CNY,,2565023783.11,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_inventories_80572d7f,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20240331,unknown,635049102.4,CNY,,635049102.4,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_accounts_receiv_894cc84b,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20240331,unknown,1465750965.84,CNY,,1465750965.84,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_total_assets_7bc1760e,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20240331,unknown,4839965583.79,CNY,,4839965583.79,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_total_liab_ee02bf56,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20240331,unknown,2279377122.33,CNY,,2279377122.33,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_total_hldr_eqy_exc_min_int_655d7933,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20240331,unknown,2565023783.11,CNY,,2565023783.11,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_inventories_cf278d0b,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20240331,unknown,635049102.4,CNY,,635049102.4,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20240331_accounts_receiv_7c03928a,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20240331,unknown,1465750965.84,CNY,,1465750965.84,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_total_assets_3594d834,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20231231,unknown,5091055172.06,CNY,,5091055172.06,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_total_liab_be46d4cb,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20231231,unknown,2609121157.31,CNY,,2609121157.31,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_total_hldr_eqy_exc_min_int_a954bd34,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20231231,unknown,2486071338.29,CNY,,2486071338.29,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_inventories_b6df7d9f,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20231231,unknown,672726419.24,CNY,,672726419.24,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_accounts_receiv_0dc02662,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20231231,unknown,1730923290.8,CNY,,1730923290.8,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_total_assets_d26c8776,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_assets,balancesheet,20231231,unknown,5091055172.06,CNY,,5091055172.06,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_total_liab_a6861b0f,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_liab,balancesheet,20231231,unknown,2609121157.31,CNY,,2609121157.31,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_total_hldr_eqy_exc_min_int_34aafda0,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,total_hldr_eqy_exc_min_int,balancesheet,20231231,unknown,2486071338.29,CNY,,2486071338.29,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_inventories_47c99c34,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,inventories,balancesheet,20231231,unknown,672726419.24,CNY,,672726419.24,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_balancesheet_002837_20231231_accounts_receiv_5c3f5dc4,ev_structured_financial_data_002837_20260701_bad80e,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,accounts_receiv,balancesheet,20231231,unknown,1730923290.8,CNY,,1730923290.8,CNY,local_tushare_fixture_balancesheet,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:19Z,Metric-only candidate generated from structured snapshot; api_params_hash=bad80e49816d54894606959b0971d7e4ba9815dbce8701d4861d46de072c91a2; not business exposure evidence.
metric_cashflow_002837_20260331_c_fr_sale_sg_21648504,ev_structured_financial_data_002837_20260701_418339,local_tushare_fixture,structured_financial_data,company,cn_002837_invic,,cn_002837_invic,002837,c_fr_sale_sg,cashflow,20260331,unknown,1158888557.08,CNY,,1158888557.08,CNY,local_tushare_fixture_cashflow,,raw_adapter_snapshot_no_recalculation,false,true,medium,draft,,2026-07-02T16:41:20Z,Metric-only candidate generated from structured snapshot; api_params_hash=418339153bba89684e0dde3d63f603330b7861cc685f16cc0d4a6ae30da7cae5; not business exposure evidence.
